#Variables:
#tasmax_GFDL-ESM2M_historical(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 43.3961 Latitude, -72.0647 Longitude (closest value to Latitude:43.3901, Longitude:-72.0543) "
#Original Data File(s):
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax_GFDL-ESM2M_historical(K)"
1977-09-22,291.813995
1977-09-23,295.585327
1977-09-24,293.931305
1977-09-25,295.667297
1977-09-26,297.573090
1977-09-27,299.219971
1977-09-28,298.074982
1977-09-29,293.310760
1977-09-30,288.864197
1977-10-01,292.441315
1977-10-02,288.916046
1977-10-03,291.596161
1977-10-04,288.840851
1977-10-05,285.269775
1977-10-06,284.000244
1977-10-07,285.384583
1977-10-08,286.833191
1977-10-09,286.455017
1977-10-10,284.452057
1977-10-11,284.124878
1977-10-12,287.389893
1977-10-13,290.011932
1977-10-14,288.419098
1977-10-15,282.995270
1977-10-16,289.004944
1977-10-17,288.649017
1977-10-18,287.587769
1977-10-19,289.460083
1977-10-20,286.299866
1977-10-21,283.988800
1977-10-22,283.562927
1977-10-23,284.506042
1977-10-24,284.676727
1977-10-25,286.365753
1977-10-26,284.920959
1977-10-27,282.766754
1977-10-28,289.551147
1977-10-29,290.748901
1977-10-30,285.347961
1977-10-31,282.675690
1977-11-01,280.080017
1977-11-02,280.782593
1977-11-03,281.509460
1977-11-04,281.429901
1977-11-05,280.920868
1977-11-06,278.815796
1977-11-07,276.573059
1977-11-08,275.434357
1977-11-09,276.440582
1977-11-10,277.193604
1977-11-11,277.072113
1977-11-12,277.513489
1977-11-13,280.613220
1977-11-14,282.725250
1977-11-15,277.900574
1977-11-16,281.453552
1977-11-17,281.178314
1977-11-18,282.673309
1977-11-19,283.999664
1977-11-20,282.789368
1977-11-21,276.155945
1977-11-22,274.966675
1977-11-23,272.749115
1977-11-24,274.232330
1977-11-25,273.153198
1977-11-26,272.480072
1977-11-27,275.530762
1977-11-28,277.563171
1977-11-29,279.935883
1977-11-30,277.954712
1977-12-01,273.945312
1977-12-02,277.384644
1977-12-03,276.104584
1977-12-04,271.990417
1977-12-05,267.581146
1977-12-06,271.381409
1977-12-07,271.484558
1977-12-08,272.306763
1977-12-09,273.981140
1977-12-10,272.134521
1977-12-11,271.961151
1977-12-12,265.963074
1977-12-13,270.540375
1977-12-14,273.197601
1977-12-15,273.277313
1977-12-16,273.353149
1977-12-17,277.509491
1977-12-18,275.276703
1977-12-19,272.592194
1977-12-20,271.215790
1977-12-21,269.819519
1977-12-22,271.961426
1977-12-23,277.261902
1977-12-24,273.376007
1977-12-25,270.191284
1977-12-26,275.719818
1977-12-27,276.221405
1977-12-28,276.486816
1977-12-29,272.215363
1977-12-30,269.500061
1977-12-31,273.850891
1978-01-01,274.867584
1978-01-02,275.498749
1978-01-03,269.860168
1978-01-04,267.390411
1978-01-05,265.554504
1978-01-06,268.612244
1978-01-07,267.052551
1978-01-08,271.735046
1978-01-09,277.086334
1978-01-10,272.349731
1978-01-11,270.665558
1978-01-12,262.936188
1978-01-13,271.132446
1978-01-14,276.558075
1978-01-15,280.826569
1978-01-16,275.919220
1978-01-17,273.083313
1978-01-18,270.859436
1978-01-19,267.817535
1978-01-20,267.020569
1978-01-21,266.898529
1978-01-22,264.909302
1978-01-23,268.469238
1978-01-24,272.025269
1978-01-25,271.958527
1978-01-26,267.350433
1978-01-27,268.890381
1978-01-28,265.487518
1978-01-29,267.864838
1978-01-30,271.362732
1978-01-31,272.668579
1978-02-01,272.681671
1978-02-02,272.520477
1978-02-03,271.823456
1978-02-04,270.842987
1978-02-05,270.015015
1978-02-06,269.464661
1978-02-07,272.459869
1978-02-08,268.998474
1978-02-09,269.370850
1978-02-10,273.731506
1978-02-11,262.448669
1978-02-12,271.054138
1978-02-13,271.002075
1978-02-14,264.785004
1978-02-15,269.089264
1978-02-16,274.692566
1978-02-17,266.206512
1978-02-18,271.217743
1978-02-19,273.159088
1978-02-20,269.132477
1978-02-21,270.786926
1978-02-22,275.241760
1978-02-23,276.781158
1978-02-24,279.576904
1978-02-25,274.874298
1978-02-26,269.301605
1978-02-27,267.277191
1978-02-28,263.851196
1978-03-01,266.776459
1978-03-02,273.811829
1978-03-03,277.270508
1978-03-04,278.515045
1978-03-05,275.109467
1978-03-06,269.789612
1978-03-07,268.911865
1978-03-08,270.597473
1978-03-09,268.579834
1978-03-10,276.097046
1978-03-11,281.444855
1978-03-12,282.638458
1978-03-13,283.124847
1978-03-14,277.506897
1978-03-15,267.851898
1978-03-16,273.225159
1978-03-17,281.917725
1978-03-18,280.977661
1978-03-19,276.860992
1978-03-20,278.279907
1978-03-21,283.233490
1978-03-22,281.120850
1978-03-23,276.958984
1978-03-24,278.727448
1978-03-25,275.348969
1978-03-26,273.806732
1978-03-27,275.700134
1978-03-28,278.342255
1978-03-29,279.125336
1978-03-30,275.386597
1978-03-31,273.180908
1978-04-01,278.967133
1978-04-02,277.492004
1978-04-03,281.123962
1978-04-04,281.009888
1978-04-05,282.835419
1978-04-06,283.427582
1978-04-07,289.505920
1978-04-08,286.731232
1978-04-09,293.356262
1978-04-10,282.128326
1978-04-11,279.989777
1978-04-12,279.234314
1978-04-13,283.984070
1978-04-14,288.829437
1978-04-15,290.212189
1978-04-16,285.778564
1978-04-17,287.284943
1978-04-18,286.430908
1978-04-19,285.871735
1978-04-20,287.758057
1978-04-21,287.797546
1978-04-22,287.066437
1978-04-23,285.406311
1978-04-24,287.348053
1978-04-25,289.740692
1978-04-26,291.726501
1978-04-27,287.715912
1978-04-28,286.512115
1978-04-29,287.306519
1978-04-30,287.202118
1978-05-01,284.683533
1978-05-02,292.641815
1978-05-03,290.878754
1978-05-04,288.365265
1978-05-05,283.325531
1978-05-06,282.759003
1978-05-07,287.022461
1978-05-08,287.992889
1978-05-09,287.928040
1978-05-10,295.849365
1978-05-11,298.349091
1978-05-12,296.354645
1978-05-13,296.293427
1978-05-14,300.903625
1978-05-15,298.307587
1978-05-16,298.514923
1978-05-17,299.212128
1978-05-18,293.125214
1978-05-19,285.317993
1978-05-20,297.919830
1978-05-21,297.947327
1978-05-22,289.102356
1978-05-23,285.015045
1978-05-24,286.998993
1978-05-25,289.869598
1978-05-26,290.455109
1978-05-27,292.494934
1978-05-28,289.980316
1978-05-29,292.483002
1978-05-30,294.838989
1978-05-31,294.223480
1978-06-01,293.622192
1978-06-02,298.357941
1978-06-03,298.761017
1978-06-04,300.303040
1978-06-05,302.229126
1978-06-06,303.650146
1978-06-07,302.477448
1978-06-08,295.914276
1978-06-09,293.635620
1978-06-10,295.298096
1978-06-11,294.954102
1978-06-12,295.476105
1978-06-13,290.485992
1978-06-14,289.563538
1978-06-15,291.755890
1978-06-16,295.459259
1978-06-17,295.928619
1978-06-18,295.687286
1978-06-19,296.503632
1978-06-20,298.160583
1978-06-21,299.012817
1978-06-22,302.721588
1978-06-23,300.937897
1978-06-24,299.699707
1978-06-25,301.161682
1978-06-26,304.367859
1978-06-27,305.168243
1978-06-28,305.193604
1978-06-29,303.422729
1978-06-30,300.237183
1978-07-01,302.616760
1978-07-02,303.360748
1978-07-03,301.830261
1978-07-04,293.319336
1978-07-05,295.569946
1978-07-06,297.725494
1978-07-07,294.270813
1978-07-08,291.755737
1978-07-09,296.921936
1978-07-10,299.777985
1978-07-11,300.449463
1978-07-12,301.133606
1978-07-13,299.873383
1978-07-14,300.134735
1978-07-15,301.442261
1978-07-16,300.015015
1978-07-17,301.873108
1978-07-18,303.940582
1978-07-19,302.492340
1978-07-20,293.952728
1978-07-21,299.312012
1978-07-22,299.477661
1978-07-23,301.586121
1978-07-24,300.170197
1978-07-25,298.213928
1978-07-26,300.080902
1978-07-27,301.000610
1978-07-28,301.660004
1978-07-29,300.921478
1978-07-30,299.597717
1978-07-31,297.633667
1978-08-01,301.763458
1978-08-02,302.712433
1978-08-03,304.058350
1978-08-04,305.375427
1978-08-05,303.375519
1978-08-06,300.467102
1978-08-07,301.635193
1978-08-08,301.349579
1978-08-09,296.826141
1978-08-10,295.222656
1978-08-11,302.058380
1978-08-12,300.602386
1978-08-13,296.359314
1978-08-14,297.797516
1978-08-15,294.429688
1978-08-16,300.280792
1978-08-17,303.858002
1978-08-18,303.340393
1978-08-19,299.915619
1978-08-20,294.052338
1978-08-21,291.908112
1978-08-22,295.432251
1978-08-23,300.513947
1978-08-24,299.882751
1978-08-25,302.249664
1978-08-26,303.995514
1978-08-27,302.528015
1978-08-28,298.469513
1978-08-29,295.385284
1978-08-30,298.298981
1978-08-31,298.983459
1978-09-01,297.143738
1978-09-02,296.580048
1978-09-03,295.903412
1978-09-04,294.115173
1978-09-05,290.895142
1978-09-06,296.825439
1978-09-07,300.191589
1978-09-08,300.553955
1978-09-09,301.828430
1978-09-10,301.845245
1978-09-11,302.241943
1978-09-12,300.211761
1978-09-13,294.643524
1978-09-14,297.852661
1978-09-15,300.834229
1978-09-16,299.507629
1978-09-17,299.790527
1978-09-18,300.691040
1978-09-19,299.764252
1978-09-20,296.313660
1978-09-21,287.097260
1978-09-22,292.519836
1978-09-23,294.398132
1978-09-24,293.732056
1978-09-25,290.449829
1978-09-26,289.409760
1978-09-27,295.373169
1978-09-28,296.303253
1978-09-29,297.901215
1978-09-30,298.993347
1978-10-01,297.905060
1978-10-02,295.596649
1978-10-03,293.915619
1978-10-04,295.210144
1978-10-05,291.367554
1978-10-06,292.837738
1978-10-07,293.358887
1978-10-08,293.934448
1978-10-09,296.808685
1978-10-10,287.969055
1978-10-11,281.409149
1978-10-12,278.321014
1978-10-13,279.749603
1978-10-14,279.652313
1978-10-15,281.283813
1978-10-16,282.421448
1978-10-17,282.927094
1978-10-18,287.272003
1978-10-19,285.029999
1978-10-20,281.998535
1978-10-21,281.204285
1978-10-22,286.621307
1978-10-23,281.718536
1978-10-24,280.696716
1978-10-25,282.795227
1978-10-26,284.970093
1978-10-27,288.329742
1978-10-28,291.165131
1978-10-29,292.390442
1978-10-30,287.695099
1978-10-31,284.704834
1978-11-01,284.001129
1978-11-02,286.160858
1978-11-03,283.067719
1978-11-04,282.121857
1978-11-05,282.829651
1978-11-06,279.814850
1978-11-07,279.964233
1978-11-08,286.604950
1978-11-09,280.063080
1978-11-10,279.757294
1978-11-11,280.149078
1978-11-12,277.822021
1978-11-13,278.779602
1978-11-14,276.756683
1978-11-15,268.862823
1978-11-16,272.168793
1978-11-17,270.945679
1978-11-18,274.141663
1978-11-19,277.039276
1978-11-20,284.321564
1978-11-21,290.036743
1978-11-22,279.833740
1978-11-23,283.111694
1978-11-24,277.186157
1978-11-25,275.731842
1978-11-26,273.946472
1978-11-27,275.899536
1978-11-28,282.014862
1978-11-29,279.234833
1978-11-30,284.008392
1978-12-01,273.292633
1978-12-02,273.383118
1978-12-03,277.643524
1978-12-04,288.417694
1978-12-05,277.097626
1978-12-06,272.250580
1978-12-07,277.578156
1978-12-08,277.558411
1978-12-09,267.602692
1978-12-10,267.354401
1978-12-11,270.154633
1978-12-12,275.319031
1978-12-13,279.902649
1978-12-14,284.975647
1978-12-15,277.651031
1978-12-16,281.005066
1978-12-17,280.186371
1978-12-18,273.399689
1978-12-19,277.018280
1978-12-20,274.262390
1978-12-21,272.618011
1978-12-22,274.475586
1978-12-23,274.542480
1978-12-24,276.741272
1978-12-25,272.031830
1978-12-26,262.786255
1978-12-27,264.630554
1978-12-28,274.121368
1978-12-29,270.676025
1978-12-30,262.108643
1978-12-31,262.649994
1979-01-01,261.378113
1979-01-02,268.589752
1979-01-03,271.478088
1979-01-04,265.151215
1979-01-05,267.561615
1979-01-06,265.650360
1979-01-07,272.840210
1979-01-08,273.491791
1979-01-09,276.092438
1979-01-10,276.488159
1979-01-11,274.603271
1979-01-12,271.427338
1979-01-13,276.430115
1979-01-14,276.265625
1979-01-15,270.074493
1979-01-16,269.631378
1979-01-17,266.369507
1979-01-18,264.406372
1979-01-19,260.296997
1979-01-20,258.134735
1979-01-21,256.328308
1979-01-22,258.050690
1979-01-23,262.057343
1979-01-24,265.391907
1979-01-25,266.406647
1979-01-26,264.416290
1979-01-27,266.511505
1979-01-28,267.839691
1979-01-29,264.617310
1979-01-30,258.363495
1979-01-31,273.462799
1979-02-01,272.733032
1979-02-02,270.378387
1979-02-03,269.710388
1979-02-04,270.429962
1979-02-05,269.768707
1979-02-06,271.466248
1979-02-07,272.418793
1979-02-08,270.340607
1979-02-09,265.476837
1979-02-10,269.929871
1979-02-11,273.925079
1979-02-12,274.932068
1979-02-13,276.175415
1979-02-14,277.585541
1979-02-15,275.332581
1979-02-16,277.520386
1979-02-17,273.665741
1979-02-18,267.443878
1979-02-19,275.017548
1979-02-20,270.202515
1979-02-21,268.005920
1979-02-22,268.046112
1979-02-23,268.997650
1979-02-24,273.217194
1979-02-25,275.282227
1979-02-26,273.091064
1979-02-27,268.922028
1979-02-28,275.396606
1979-03-01,276.973450
1979-03-02,277.683167
1979-03-03,276.519867
1979-03-04,279.578918
1979-03-05,279.467255
1979-03-06,278.659241
1979-03-07,283.378601
1979-03-08,276.621613
1979-03-09,274.140564
1979-03-10,271.218353
1979-03-11,274.301910
1979-03-12,276.906860
1979-03-13,273.689819
1979-03-14,266.346619
1979-03-15,274.299561
1979-03-16,278.604462
1979-03-17,281.090332
1979-03-18,281.329926
1979-03-19,278.588379
1979-03-20,275.373749
1979-03-21,273.099426
1979-03-22,273.559937
1979-03-23,272.745850
1979-03-24,271.255707
1979-03-25,264.663544
1979-03-26,267.420074
1979-03-27,273.839600
1979-03-28,275.418915
1979-03-29,274.389343
1979-03-30,277.748535
1979-03-31,278.833588
1979-04-01,280.920166
1979-04-02,280.597229
1979-04-03,279.426270
1979-04-04,279.349976
1979-04-05,279.129761
1979-04-06,281.644104
1979-04-07,282.136444
1979-04-08,274.527405
1979-04-09,277.568054
1979-04-10,277.394287
1979-04-11,279.432678
1979-04-12,280.447418
1979-04-13,285.754822
1979-04-14,283.982635
1979-04-15,282.906921
1979-04-16,280.895782
1979-04-17,282.186066
1979-04-18,284.318176
1979-04-19,284.509613
1979-04-20,284.456818
1979-04-21,285.521423
1979-04-22,284.820282
1979-04-23,293.189972
1979-04-24,294.067413
1979-04-25,281.351196
1979-04-26,282.324097
1979-04-27,287.840118
1979-04-28,291.208801
1979-04-29,292.351746
1979-04-30,290.293213
1979-05-01,286.382141
1979-05-02,296.417450
1979-05-03,295.308502
1979-05-04,297.407837
1979-05-05,299.416534
1979-05-06,297.039581
1979-05-07,288.146942
1979-05-08,288.442444
1979-05-09,289.467285
1979-05-10,289.035461
1979-05-11,290.794891
1979-05-12,289.559967
1979-05-13,292.805481
1979-05-14,290.189240
1979-05-15,291.711121
1979-05-16,288.470245
1979-05-17,292.800049
1979-05-18,290.669006
1979-05-19,289.059509
1979-05-20,291.381622
1979-05-21,289.326569
1979-05-22,288.830353
1979-05-23,289.471191
1979-05-24,289.484009
1979-05-25,291.882629
1979-05-26,296.158569
1979-05-27,296.434631
1979-05-28,293.821869
1979-05-29,294.071960
1979-05-30,293.072998
1979-05-31,291.911011
1979-06-01,290.727936
1979-06-02,293.703735
1979-06-03,294.839905
1979-06-04,292.843079
1979-06-05,289.452148
1979-06-06,293.382019
1979-06-07,291.289856
1979-06-08,287.798706
1979-06-09,293.250702
1979-06-10,298.311127
1979-06-11,298.632538
1979-06-12,295.438049
1979-06-13,292.040131
1979-06-14,295.162689
1979-06-15,293.652008
1979-06-16,298.067596
1979-06-17,300.543671
1979-06-18,301.214386
1979-06-19,301.838074
1979-06-20,295.213409
1979-06-21,296.084534
1979-06-22,300.443604
1979-06-23,300.142609
1979-06-24,300.020416
1979-06-25,302.197998
1979-06-26,300.533508
1979-06-27,298.771393
1979-06-28,297.313904
1979-06-29,300.207764
1979-06-30,297.118652
1979-07-01,297.219025
1979-07-02,293.300507
1979-07-03,295.101898
1979-07-04,295.475403
1979-07-05,292.310089
1979-07-06,292.920776
1979-07-07,292.929688
1979-07-08,295.854462
1979-07-09,296.957855
1979-07-10,297.551727
1979-07-11,295.777618
1979-07-12,300.176697
1979-07-13,301.363831
1979-07-14,303.076508
1979-07-15,301.262482
1979-07-16,303.622131
1979-07-17,302.312653
1979-07-18,298.589661
1979-07-19,297.174835
1979-07-20,297.955597
1979-07-21,300.178833
1979-07-22,301.852631
1979-07-23,301.760956
1979-07-24,299.734711
1979-07-25,300.923157
1979-07-26,302.665558
1979-07-27,304.329285
1979-07-28,304.971283
1979-07-29,302.712555
1979-07-30,300.115936
1979-07-31,300.702057
1979-08-01,300.933258
1979-08-02,301.782227
1979-08-03,300.923248
1979-08-04,302.292908
1979-08-05,300.663147
1979-08-06,295.355927
1979-08-07,295.720093
1979-08-08,295.081543
1979-08-09,296.493591
1979-08-10,296.885498
1979-08-11,293.886566
1979-08-12,293.553162
1979-08-13,294.710754
1979-08-14,296.971893
1979-08-15,297.860443
1979-08-16,296.817963
1979-08-17,299.601013
1979-08-18,298.341034
1979-08-19,298.879578
1979-08-20,301.195038
1979-08-21,297.660126
1979-08-22,298.231598
1979-08-23,300.008698
1979-08-24,300.130768
1979-08-25,299.267883
1979-08-26,301.092499
1979-08-27,300.410583
1979-08-28,299.798523
1979-08-29,302.957367
1979-08-30,300.718201
1979-08-31,297.306274
1979-09-01,297.137024
1979-09-02,295.757904
1979-09-03,293.605225
1979-09-04,296.789825
1979-09-05,297.370300
1979-09-06,296.488434
1979-09-07,296.721588
1979-09-08,299.170929
1979-09-09,300.070068
1979-09-10,301.198700
1979-09-11,300.208374
1979-09-12,300.509552
1979-09-13,302.269257
1979-09-14,301.612305
1979-09-15,301.609253
1979-09-16,300.615265
1979-09-17,290.321838
1979-09-18,288.695038
1979-09-19,296.697937
1979-09-20,289.385712
1979-09-21,292.337982
1979-09-22,292.224548
1979-09-23,291.595947
1979-09-24,292.568481
1979-09-25,290.142334
1979-09-26,292.219849
1979-09-27,289.129028
1979-09-28,287.468353
1979-09-29,290.034119
1979-09-30,290.754303
1979-10-01,292.380432
1979-10-02,294.695129
1979-10-03,293.003967
1979-10-04,287.286987
1979-10-05,288.132690
1979-10-06,284.414032
1979-10-07,287.588043
1979-10-08,293.841034
1979-10-09,294.775208
1979-10-10,291.498474
1979-10-11,295.468781
1979-10-12,286.552094
1979-10-13,289.702759
1979-10-14,289.285065
1979-10-15,287.964264
1979-10-16,287.096649
1979-10-17,285.564636
1979-10-18,285.430939
1979-10-19,289.169464
1979-10-20,283.379944
1979-10-21,283.520355
1979-10-22,288.620361
1979-10-23,285.997070
1979-10-24,275.730835
1979-10-25,276.276550
1979-10-26,284.363495
1979-10-27,277.817932
1979-10-28,283.307007
1979-10-29,286.608368
1979-10-30,286.406281
1979-10-31,285.247345
1979-11-01,283.800232
1979-11-02,288.434357
1979-11-03,275.594604
1979-11-04,272.934052
1979-11-05,275.280853
1979-11-06,281.228302
1979-11-07,282.998016
1979-11-08,280.227264
1979-11-09,282.114594
1979-11-10,286.943268
1979-11-11,287.988617
1979-11-12,285.333679
1979-11-13,284.631927
1979-11-14,282.119598
1979-11-15,287.839294
1979-11-16,290.098236
1979-11-17,283.005859
1979-11-18,274.875031
1979-11-19,272.659821
1979-11-20,276.743713
1979-11-21,278.965393
1979-11-22,282.537109
1979-11-23,284.044312
1979-11-24,280.001984
1979-11-25,282.892914
1979-11-26,283.939331
1979-11-27,283.962708
1979-11-28,282.603729
1979-11-29,285.403320
1979-11-30,281.216187
1979-12-01,274.539734
1979-12-02,272.320984
1979-12-03,271.304230
1979-12-04,273.286987
1979-12-05,275.947418
1979-12-06,274.264343
1979-12-07,274.967987
1979-12-08,274.637238
1979-12-09,276.926849
1979-12-10,278.061646
1979-12-11,278.937378
1979-12-12,280.053284
1979-12-13,274.670746
1979-12-14,273.749420
1979-12-15,274.731537
1979-12-16,279.854767
1979-12-17,282.599945
1979-12-18,276.621613
1979-12-19,278.067841
1979-12-20,276.703094
1979-12-21,274.378601
1979-12-22,271.713409
1979-12-23,275.248627
1979-12-24,278.677765
1979-12-25,262.847565
1979-12-26,264.842255
1979-12-27,267.419159
1979-12-28,270.863892
1979-12-29,266.864319
1979-12-30,272.151520
1979-12-31,277.377380
1980-01-01,282.155029
1980-01-02,264.400940
1980-01-03,272.139282
1980-01-04,276.440186
1980-01-05,277.650238
1980-01-06,277.689880
1980-01-07,276.319397
1980-01-08,276.988861
1980-01-09,276.221222
1980-01-10,276.479431
1980-01-11,270.212463
1980-01-12,268.019562
1980-01-13,272.905029
1980-01-14,261.687439
1980-01-15,258.098022
1980-01-16,261.071381
1980-01-17,263.415588
1980-01-18,261.024078
1980-01-19,264.783112
1980-01-20,264.558411
1980-01-21,260.699371
1980-01-22,262.077606
1980-01-23,266.419922
1980-01-24,279.955414
1980-01-25,279.603088
1980-01-26,267.118835
1980-01-27,254.227249
1980-01-28,266.554443
1980-01-29,275.236694
1980-01-30,277.318359
1980-01-31,269.697815
1980-02-01,266.462524
1980-02-02,264.059906
1980-02-03,266.160156
1980-02-04,277.556274
1980-02-05,274.376038
1980-02-06,278.036255
1980-02-07,279.337372
1980-02-08,270.276093
1980-02-09,269.323883
1980-02-10,267.718048
1980-02-11,267.618103
1980-02-12,264.632660
1980-02-13,267.359772
1980-02-14,280.792938
1980-02-15,282.086304
1980-02-16,276.479736
1980-02-17,273.183472
1980-02-18,275.548920
1980-02-19,279.032104
1980-02-20,278.592804
1980-02-21,277.402130
1980-02-22,276.773132
1980-02-23,275.694519
1980-02-24,273.267548
1980-02-25,271.259918
1980-02-26,269.323120
1980-02-27,275.135773
1980-02-28,277.027222
1980-02-29,276.444000
1980-03-01,275.860779
1980-03-02,269.340698
1980-03-03,277.516815
1980-03-04,278.210663
1980-03-05,276.633667
1980-03-06,277.040314
1980-03-07,279.723938
1980-03-08,278.714905
