agency_cd,site_no,datetime,154887_00060_00003,154887_00060_00003_cd,154888_00665_00003,154888_00665_00003_cd,154892_00671_00003,154892_00671_00003_cd,154894_00625_00003,154894_00625_00003_cd,154896_00608_00003,154896_00608_00003_cd,154898_00631_00003,154898_00631_00003_cd,154900_00010_00001,154900_00010_00001_cd,154901_00010_00002,154901_00010_00002_cd,154902_00010_00003,154902_00010_00003_cd,154903_00045_00006,154903_00045_00006_cd
USGS,5427718,5/7/2013,25.6,A,0.0808,A,0.0318,A,0.63,A,0.016,A,7.18,A,,,,,,,,
USGS,5427718,5/8/2013,24.1,A,0.0804,A,0.0309,A,0.61,A,0.0127,A,7.19,A,,,,,,,,
USGS,5427718,5/9/2013,25,A,0.0928,A,0.0319,A,0.68,A,0.0118,A,6.59,A,,,,,,,,
USGS,5427718,5/10/2013,86,A,0.213,A,0.0638,A,1.4,A,0.0684,A,4.5,A,,,,,,,,
USGS,5427718,5/11/2013,48.6,A,0.173,A,0.0654,A,1.2,A,0.087,A,5.88,A,,,,,,,,
USGS,5427718,5/12/2013,34.6,A,0.119,A,0.0435,A,0.94,A,0.063,A,6.64,A,,,,,,,,
USGS,5427718,5/13/2013,29.6,A,0.108,A,0.0381,A,0.76,A,0.0479,A,6.87,A,,,,,,,,
USGS,5427718,5/14/2013,27.7,A,0.106,A,0.036,A,0.69,A,0.0369,A,6.94,A,,,,,,,,
USGS,5427718,5/15/2013,25.3,A,0.105,A,0.0341,A,0.65,A,0.0284,A,7.02,A,,,,,,,,
USGS,5427718,5/16/2013,22.7,A,0.103,A,0.0322,A,0.61,A,0.0219,A,7.09,A,,,,,,,,
USGS,5427718,5/17/2013,47.9,A,0.13,A,0.0489,A,0.87,A,0.0414,A,6.83,A,,,,,,,,
USGS,5427718,5/18/2013,40.5,A,0.13,A,0.038,A,0.79,A,0.0336,A,6.89,A,,,,,,,,
USGS,5427718,5/19/2013,30.5,A,0.125,A,0.0338,A,0.67,A,0.0226,A,7.15,A,,,,,,,,
USGS,5427718,5/20/2013,43.9,A,0.134,A,0.0415,A,0.85,A,0.0461,A,6.98,A,,,,,,,,
USGS,5427718,5/21/2013,32.1,A,0.118,A,0.0306,A,0.7,A,0.0315,A,7.13,A,,,,,,,,
USGS,5427718,5/22/2013,36.3,A,0.118,A,0.0419,A,0.76,A,0.0341,A,7.08,A,,,,,,,,
USGS,5427718,5/23/2013,55,A,0.125,A,0.0412,A,0.93,A,0.0436,A,7.01,A,,,,,,,,
USGS,5427718,5/24/2013,37.4,A,0.0894,A,0.0319,A,0.75,A,0.0298,A,7.08,A,,,,,,,,
USGS,5427718,5/25/2013,31.5,A,0.0858,A,0.03,A,0.65,A,0.024,A,7.11,A,,,,,,,,
USGS,5427718,5/26/2013,28.8,A,0.0862,A,0.0291,A,0.61,A,0.0219,A,7.15,A,,,,,,,,
USGS,5427718,5/27/2013,28.4,A,0.0884,A,0.0288,A,0.57,A,0.0207,A,7.19,A,,,,,,,,
USGS,5427718,5/28/2013,39.6,A,0.118,A,0.0372,A,0.79,A,0.0407,A,7.03,A,,,,,,,,
USGS,5427718,5/29/2013,35.1,A,0.0985,A,0.0345,A,0.7,A,0.033,A,7.05,A,,,,,,,,
USGS,5427718,5/30/2013,52.8,A,0.157,A,0.0429,A,0.97,A,0.0522,A,6.89,A,,,,,,,,
USGS,5427718,5/31/2013,55.6,A,0.153,A,0.0446,A,0.97,A,0.0559,A,6.95,A,,,,,,,,
USGS,5427718,6/1/2013,35.7,A,0.128,A,0.0387,A,0.76,A,0.0484,A,7.02,A,,,,,,,,
USGS,5427718,6/2/2013,31,A,0.123,A,0.0353,A,0.7,A,0.0446,A,7.03,A,,,,,,,,
USGS,5427718,6/3/2013,28,A,0.121,A,0.0332,A,0.69,A,0.0418,A,7.05,A,,,,,,,,
USGS,5427718,6/4/2013,27.1,A,0.12,A,0.033,A,0.68,A,0.041,A,7.06,A,,,,,,,,
USGS,5427718,6/5/2013,28.4,A,0.119,A,0.033,A,0.67,A,0.0403,A,7.07,A,,,,,,,,
USGS,5427718,6/6/2013,32,A,0.117,A,0.033,A,0.66,A,0.0395,A,7.08,A,,,,,,,,
USGS,5427718,6/7/2013,29.6,A,0.116,A,0.033,A,0.65,A,0.0388,A,7.1,A,,,,,,,,
USGS,5427718,6/8/2013,27.4,A,0.115,A,0.033,A,0.64,A,0.0381,A,7.11,A,,,,,,,,
USGS,5427718,6/9/2013,26.3,A,0.114,A,0.033,A,0.63,A,0.0374,A,7.12,A,,,,,,,,
USGS,5427718,6/10/2013,26.6,A,0.112,A,0.033,A,0.62,A,0.0367,A,7.14,A,,,,,,,,
USGS,5427718,6/11/2013,25.5,A,0.111,A,0.0327,A,0.61,A,0.0361,A,7.15,A,,,,,,,,
USGS,5427718,6/12/2013,42.6,A,0.464,A,0.0322,A,2.7,A,0.377,A,7.41,A,,,,,,,,
USGS,5427718,6/13/2013,75.5,A,0.706,A,0.0666,A,2.1,A,0.541,A,7.83,A,,,,,,,,
USGS,5427718,6/14/2013,37.6,A,0.149,A,0.046,A,0.9,A,0.0549,A,7.2,A,,,,,,,,
USGS,5427718,6/15/2013,41.5,A,0.143,A,0.0375,A,0.81,A,0.072,A,7.2,A,,,,,,,,
USGS,5427718,6/16/2013,44.5,A,0.138,A,0.0345,A,0.77,A,0.0687,A,7.2,A,,,,,,,,
USGS,5427718,6/17/2013,33.7,A,0.133,A,0.0337,A,0.73,A,0.0465,A,7.2,A,,,,,,,,
USGS,5427718,6/18/2013,30.2,A,0.128,A,0.033,A,0.72,A,0.0434,A,7.2,A,,,,,,,,
USGS,5427718,6/19/2013,28.7,A,0.124,A,0.0323,A,0.7,A,0.0414,A,7.2,A,,,,,,,,
USGS,5427718,6/20/2013,28,A,0.12,A,0.0316,A,0.69,A,0.0395,A,7.2,A,,,,,,,,
USGS,5427718,6/21/2013,40.7,A,0.115,A,0.0309,A,0.73,A,0.0567,A,7.2,A,,,,,,,,
USGS,5427718,6/22/2013,79.5,A,0.269,A,0.0363,A,1.4,A,0.119,A,6.62,A,,,,,,,,
USGS,5427718,6/23/2013,486,A,0.908,A,0.131,A,3.2,A,0.306,A,2.77,A,,,,,,,,
USGS,5427718,6/24/2013,99.5,A,0.426,A,0.221,A,2,A,0.177,A,4.22,A,,,,,,,,
USGS,5427718,6/25/2013,147,A,0.603,A,0.202,A,2.5,A,0.162,A,3.45,A,,,,,,,,
USGS,5427718,6/26/2013,227,A,0.723,A,0.277,A,2.5,A,0.151,A,2.73,A,,,,,,,,
USGS,5427718,6/27/2013,66.7,A,0.422,A,0.23,A,1.4,A,0.116,A,1.81,A,,,,,,,,
USGS,5427718,6/28/2013,41.1,A,0.33,A,0.181,A,1,A,0.0992,A,1.58,A,,,,,,,,
USGS,5427718,6/29/2013,43.3,A,0.319,A,0.17,A,1.1,A,0.0982,A,3.32,A,,,,,,,,
USGS,5427718,6/30/2013,35.9,A,0.238,A,0.113,A,1,A,0.0783,A,5.56,A,,,,,,,,
USGS,5427718,7/1/2013,28.8,A,0.171,A,0.0869,A,0.94,A,0.0626,A,6.15,A,,,,,,,,
USGS,5427718,7/2/2013,25.5,A,0.143,A,0.0759,A,0.91,A,0.0518,A,6.72,A,,,,,,,,
USGS,5427718,7/3/2013,24.2,A,0.124,A,0.0674,A,0.89,A,0.0448,A,7.02,A,,,,,,,,
USGS,5427718,7/4/2013,23.9,A,0.114,A,0.0646,A,0.87,A,0.0388,A,7.1,A,,,,,,,,
USGS,5427718,7/5/2013,22.6,A,0.112,A,0.064,A,0.85,A,0.0328,A,7.19,A,,,,,,,,
USGS,5427718,7/6/2013,21.4,A,0.11,A,0.0635,A,0.82,A,0.0268,A,7.27,A,,,,,,,,
USGS,5427718,7/7/2013,20.9,A,0.108,A,0.063,A,0.81,A,0.022,A,7.36,A,,,,,,,,
USGS,5427718,7/8/2013,21.3,A,0.106,A,0.0624,A,0.79,A,0.018,A,7.45,A,,,,,,,,
USGS,5427718,7/9/2013,36.9,A,0.187,A,0.0908,A,1,A,0.0391,A,7.45,A,,,,,,,,
USGS,5427718,7/10/2013,33.5,A,0.17,A,0.0879,A,1,A,0.0359,A,7.61,A,,,,,,,,
USGS,5427718,7/11/2013,26.3,A,0.11,A,0.0742,A,0.97,A,0.0237,A,7.61,A,,,,,,,,
USGS,5427718,7/12/2013,23.4,A,0.0968,A,0.0731,A,0.93,A,0.02,A,7.61,A,,,,,,,,
USGS,5427718,7/13/2013,22,A,0.0961,A,0.0702,A,0.89,A,0.0186,A,7.61,A,,,,,,,,
USGS,5427718,7/14/2013,21.7,A,0.0954,A,0.0674,A,0.85,A,0.0173,A,7.61,A,,,,,,,,
USGS,5427718,7/15/2013,21.9,A,0.0947,A,0.0646,A,0.81,A,0.0161,A,7.61,A,,,,,,,,
USGS,5427718,7/16/2013,22.1,A,0.094,A,0.0622,A,0.77,A,0.0151,A,7.61,A,,,,,,,,
USGS,5427718,7/17/2013,22.1,A,0.0936,A,0.0608,A,0.76,A,0.015,A,7.61,A,,,,,,,,
USGS,5427718,7/18/2013,21.8,A,0.0933,A,0.0596,A,0.74,A,0.015,A,7.61,A,,,,,,,,
USGS,5427718,7/19/2013,21,A,0.0929,A,0.0585,A,0.73,A,0.015,A,7.61,A,,,,,,,,
USGS,5427718,7/20/2013,19.6,A,0.0926,A,0.0574,A,0.71,A,0.015,A,7.61,A,,,,,,,,
USGS,5427718,7/21/2013,28.2,A,0.165,A,0.0777,A,0.77,A,0.0256,A,7.21,A,,,,,,,,
USGS,5427718,7/22/2013,33.8,A,0.148,A,0.086,A,0.81,A,0.0527,A,6.87,A,,,,,,,,
USGS,5427718,7/23/2013,29.9,A,0.0979,A,0.0763,A,0.77,A,0.0405,A,7.1,A,,,,,,,,
USGS,5427718,7/24/2013,27.5,A,0.0915,A,0.07,A,0.73,A,0.0388,A,7.2,A,,,,,,,,
USGS,5427718,7/25/2013,26.8,A,0.087,A,0.0644,A,0.69,A,0.0378,A,7.21,A,,,,,,,,
USGS,5427718,7/26/2013,27,A,0.0826,A,0.0591,A,0.65,A,0.0368,A,7.22,A,,,,,,,,
USGS,5427718,7/27/2013,27.1,A,0.0785,A,0.0543,A,0.62,A,0.0358,A,7.23,A,,,,,,,,
USGS,5427718,7/28/2013,26.9,A,0.0753,A,0.0504,A,0.59,A,0.0349,A,7.24,A,,,,,,,,
USGS,5427718,7/29/2013,26,A,0.0736,A,0.0478,A,0.56,A,0.034,A,7.24,A,,,,,,,,
USGS,5427718,7/30/2013,26.1,A,0.072,A,0.0453,A,0.53,A,0.0331,A,7.25,A,,,,,,,,
USGS,5427718,7/31/2013,26.7,A,0.0704,A,0.043,A,0.51,A,0.0323,A,7.26,A,,,,,,,,
USGS,5427718,8/1/2013,26.7,A,0.0689,A,0.0408,A,0.49,A,0.0314,A,7.27,A,,,,,,,,
USGS,5427718,8/2/2013,26.1,A,0.0674,A,0.0388,A,0.48,A,0.0306,A,7.27,A,,,,,,,,
USGS,5427718,8/3/2013,25.5,A,0.0659,A,0.0368,A,0.46,A,0.0298,A,7.28,A,,,,,,,,
USGS,5427718,8/4/2013,25,A,0.0645,A,0.0349,A,0.44,A,0.029,A,7.29,A,,,,,,,,
USGS,5427718,8/5/2013,25.6,A,0.0631,A,0.0332,A,0.43,A,0.0283,A,7.3,A,,,,,,,,
USGS,5427718,8/6/2013,25.9,A,0.0617,A,0.0315,A,0.42,A,0.0276,A,7.31,A,,,,,,,,
USGS,5427718,8/7/2013,24.8,A,0.0603,A,0.0299,A,0.4,A,0.0268,A,7.31,A,,,,,,,,
USGS,5427718,8/8/2013,24.1,A,0.059,A,0.0284,A,0.39,A,0.0261,A,7.32,A,,,,,,,,
USGS,5427718,8/9/2013,23.9,A,0.0577,A,0.0269,A,0.38,A,0.0254,A,7.33,A,,,,,,,,
USGS,5427718,8/10/2013,23.6,A,0.0564,A,0.0255,A,0.36,A,0.0248,A,7.34,A,,,,,,,,
USGS,5427718,8/11/2013,24.5,A,0.0552,A,0.0242,A,0.35,A,0.0242,A,7.35,A,,,,,,,,
USGS,5427718,8/12/2013,25.8,A,0.054,A,0.023,A,0.34,A,0.0235,A,7.35,A,,,,,,,,
USGS,5427718,8/13/2013,25.2,A,0.0531,A,0.0221,A,0.33,A,0.023,A,7.36,A,,,,,,,,
USGS,5427718,8/14/2013,24.3,A,0.053,A,0.022,A,0.33,A,0.023,A,7.36,A,,,,,,,,
USGS,5427718,8/15/2013,23.8,A,0.053,A,0.022,A,0.33,A,0.023,A,7.36,A,,,,,,,,
USGS,5427718,8/16/2013,23.4,A,0.053,A,0.022,A,0.33,A,0.023,A,7.36,A,,,,,,,,
USGS,5427718,8/17/2013,22.3,A,0.053,A,0.022,A,0.33,A,0.023,A,7.36,A,,,,,,,,
USGS,5427718,8/18/2013,21.6,A,0.053,A,0.022,A,0.33,A,0.023,A,7.36,A,,,,,,,,
USGS,5427718,8/19/2013,21.7,A,0.053,A,0.022,A,0.33,A,0.023,A,7.36,A,,,,,,,,
USGS,5427718,8/20/2013,20.2,A,0.053,A,0.022,A,0.33,A,0.023,A,7.36,A,,,,,,,,
USGS,5427718,8/21/2013,21.4,A,0.053,A,0.022,A,0.33,A,0.023,A,7.36,A,,,,,,,,
USGS,5427718,8/22/2013,61,A,0.225,A,0.104,A,1.1,A,0.0772,A,4.55,A,,,,,,,,
USGS,5427718,8/23/2013,39.1,A,0.186,A,0.081,A,0.79,A,0.0686,A,4.65,A,,,,,,,,
USGS,5427718,8/24/2013,28.2,A,0.141,A,0.0469,A,0.73,A,0.0552,A,5.67,A,,,,,,,,
USGS,5427718,8/25/2013,25.5,A,0.1,A,0.0406,A,0.69,A,0.0451,A,6.36,A,,,,,,,,
USGS,5427718,8/26/2013,23.7,A,0.0797,A,0.037,A,0.65,A,0.0402,A,6.63,A,,,,,,,,
USGS,5427718,8/27/2013,22.9,A,0.0782,A,0.0365,A,0.63,A,0.0388,A,6.9,A,,,,,,,,
USGS,5427718,8/28/2013,21.9,A,0.077,A,0.0362,A,0.63,A,0.0374,A,7.1,A,,,,,,,,
USGS,5427718,8/29/2013,20.6,A,0.0758,A,0.0358,A,0.62,A,0.0361,A,7.12,A,,,,,,,,
USGS,5427718,8/30/2013,21.4,A,0.0746,A,0.0355,A,0.62,A,0.0348,A,7.15,A,,,,,,,,
USGS,5427718,8/31/2013,20.5,A,0.0735,A,0.0351,A,0.61,A,0.0336,A,7.18,A,,,,,,,,
USGS,5427718,9/1/2013,19.5,A,0.0723,A,0.0348,A,0.61,A,0.0324,A,7.2,A,,,,,,,,
USGS,5427718,9/2/2013,19.8,A,0.0712,A,0.0345,A,0.61,A,0.0312,A,7.23,A,,,,,,,,
USGS,5427718,9/3/2013,19.2,A,0.0701,A,0.0341,A,0.6,A,0.0301,A,7.25,A,,,,,,,,
USGS,5427718,9/4/2013,20.7,A,0.069,A,0.0338,A,0.6,A,0.0291,A,7.28,A,,,,,,,,
USGS,5427718,9/5/2013,21.1,A,0.068,A,0.0335,A,0.59,A,0.028,A,7.31,A,,,,,,,,
USGS,5427718,9/6/2013,21.1,A,0.0669,A,0.0332,A,0.59,A,0.027,A,7.33,A,,,,,,,,
USGS,5427718,9/7/2013,21.1,A,0.0659,A,0.0328,A,0.58,A,0.0261,A,7.36,A,,,,,,,,
USGS,5427718,9/8/2013,20.4,A,0.0649,A,0.0325,A,0.58,A,0.0252,A,7.39,A,,,,,,,,
USGS,5427718,9/9/2013,21,A,0.0639,A,0.0322,A,0.58,A,0.0243,A,7.41,A,,,,,,,,
USGS,5427718,9/10/2013,19.8,A,0.0629,A,0.0319,A,0.57,A,0.0234,A,7.44,A,,,,,,,,
USGS,5427718,9/11/2013,22.4,A,0.0619,A,0.0316,A,0.57,A,0.0226,A,7.47,A,,,,,,,,
USGS,5427718,9/12/2013,21.2,A,0.061,A,0.0313,A,0.56,A,0.0218,A,7.49,A,,,,,,,,
USGS,5427718,9/13/2013,18.9,A,0.0601,A,0.031,A,0.56,A,0.0211,A,7.52,A,,,,,,,,
USGS,5427718,9/14/2013,19.3,A,0.06,A,0.0308,A,0.56,A,0.0208,A,7.53,A,,,,,,,,
USGS,5427718,9/15/2013,26.4,A,0.06,A,0.0307,A,0.56,A,0.0207,A,7.55,A,,,,,,,,
USGS,5427718,9/16/2013,25.9,A,0.06,A,0.0305,A,0.56,A,0.0205,A,7.56,A,,,,,,,,
USGS,5427718,9/17/2013,24.4,A,0.06,A,0.0304,A,0.56,A,0.0204,A,7.57,A,,,,,,,,
USGS,5427718,9/18/2013,25.8,A,0.06,A,0.0302,A,0.56,A,0.0202,A,7.58,A,,,,,,,,
USGS,5427718,9/19/2013,36.8,A,0.0952,A,0.0426,A,0.7,A,0.0232,A,7.05,A,,,,,,,,
USGS,5427718,9/20/2013,75.8,A,0.714,A,0.407,A,2,A,0.108,A,3.88,A,,,,,,,,
USGS,5427718,9/21/2013,38.3,A,0.347,A,0.146,A,1,A,0.0511,A,5.87,A,,,,,,,,
USGS,5427718,9/22/2013,30.7,A,0.123,A,0.0521,A,0.73,A,0.036,A,6.8,A,,,,,,,,
USGS,5427718,9/23/2013,28.2,A,0.0642,A,0.0325,A,0.57,A,0.0302,A,7.45,A,,,,,,,,
USGS,5427718,9/24/2013,27.7,A,0.0592,A,0.0304,A,0.56,A,0.0281,A,7.54,A,,,,,,,,
USGS,5427718,9/25/2013,27.3,A,0.0586,A,0.0298,A,0.55,A,0.0265,A,7.56,A,,,,,,,,
USGS,5427718,9/26/2013,26.4,A,0.0579,A,0.0293,A,0.55,A,0.0249,A,7.58,A,,,,,,,,
USGS,5427718,9/27/2013,25,A,0.0572,A,0.0288,A,0.54,A,0.0235,A,7.61,A,,,,,,,,
USGS,5427718,9/28/2013,24.3,A,0.0566,A,0.0282,A,0.54,A,0.0221,A,7.63,A,,,,,,,,
USGS,5427718,9/29/2013,25.3,A,0.056,A,0.0277,A,0.54,A,0.0208,A,7.65,A,,,,,,,,
USGS,5427718,9/30/2013,24.1,A,0.0553,A,0.0272,A,0.53,A,0.0196,A,7.67,A,,,,,,,,
USGS,5427718,10/1/2013,23.4,A,0.0543,A,0.0263,A,0.53,A,0.0187,A,7.7,A,,,,,,,0,A
USGS,5427718,10/2/2013,22.4,A,0.0529,A,0.025,A,0.52,A,0.018,A,7.73,A,,,,,,,0,A
USGS,5427718,10/3/2013,22,A,0.0516,A,0.0238,A,0.52,A,0.0174,A,7.76,A,,,,,,,0,A
USGS,5427718,10/4/2013,24.9,A,0.0503,A,0.0226,A,0.51,A,0.0169,A,7.79,A,,,,,,,0.17,A
USGS,5427718,10/5/2013,25.9,A,0.049,A,0.0214,A,0.5,A,0.0163,A,7.82,A,,,,,,,0.37,A
USGS,5427718,10/6/2013,28.8,A,0.0478,A,0.0204,A,0.5,A,0.0158,A,7.86,A,,,,,,,0.08,A
USGS,5427718,10/7/2013,26.1,A,0.0466,A,0.0194,A,0.49,A,0.0152,A,7.89,A,,,,,,,0.01,A
USGS,5427718,10/8/2013,24.3,A,0.0454,A,0.0184,A,0.49,A,0.0147,A,7.92,A,,,,,,,0,A
USGS,5427718,10/9/2013,22.7,A,0.0443,A,0.0175,A,0.48,A,0.0142,A,7.95,A,,,,,,,0,A
USGS,5427718,10/10/2013,21.5,A,0.0432,A,0.0166,A,0.48,A,0.0138,A,7.99,A,,,,,,,0,A
USGS,5427718,10/11/2013,21.4,A,0.0421,A,0.0158,A,0.47,A,0.0133,A,8.02,A,,,,,,,0,A
USGS,5427718,10/12/2013,21.5,A,0.041,A,0.015,A,0.47,A,0.0128,A,8.05,A,,,,,,,0.01,A
USGS,5427718,10/13/2013,21.2,A,0.04,A,0.0142,A,0.46,A,0.0124,A,8.09,A,,,,,,,0,A
USGS,5427718,10/14/2013,21.2,A,0.039,A,0.0135,A,0.45,A,0.012,A,8.12,A,,,,,,,0,A
USGS,5427718,10/15/2013,23.4,A,0.038,A,0.0129,A,0.45,A,0.0116,A,8.15,A,,,,,,,0.24,A
USGS,5427718,10/16/2013,22.9,A,0.037,A,0.0122,A,0.44,A,0.0112,A,8.19,A,,,,,,,0,A
USGS,5427718,10/17/2013,22,A,0.0361,A,0.0116,A,0.44,A,0.0108,A,8.22,A,,,,,,,0.04,A
USGS,5427718,10/18/2013,21.1,A,0.0352,A,0.011,A,0.43,A,0.0105,A,8.25,A,,,,,,,0,A
USGS,5427718,10/19/2013,20.3,A,0.0343,A,0.0105,A,0.43,A,0.0101,A,8.29,A,,,,,,,0.03,A
USGS,5427718,10/20/2013,21.7,A,0.0335,A,0.00996,A,0.43,A,0.0098,A,8.32,A,,,,,,,0.08,A
USGS,5427718,10/21/2013,21.9,A,0.0326,A,0.00946,A,0.42,A,0.00947,A,8.36,A,,,,,,,0,A
USGS,5427718,10/22/2013,20.8,A,0.0318,A,0.00899,A,0.42,A,0.00915,A,8.39,A,,,,,,,0,A
USGS,5427718,10/23/2013,20.9,A,0.031,A,0.00854,A,0.41,A,0.00885,A,8.43,A,,,,,,,0,A
USGS,5427718,10/24/2013,20.2,A,0.0302,A,0.00811,A,0.41,A,0.00855,A,8.46,A,,,,,,,0,A
USGS,5427718,10/25/2013,19.9,A,0.0295,A,0.00771,A,0.4,A,0.00827,A,8.5,A,,,,,,,0,A
USGS,5427718,10/26/2013,19.5,A,0.0287,A,0.00732,A,0.4,A,0.00799,A,8.53,A,,,,,,,0,A
USGS,5427718,10/27/2013,19.9,A,0.028,A,0.00696,A,0.39,A,0.00772,A,8.57,A,,,,,,,0,A
USGS,5427718,10/28/2013,19.7,A,0.0273,A,0.00661,A,0.39,A,0.00746,A,8.6,A,,,,,,,0,A
USGS,5427718,10/29/2013,19.7,A,0.0266,A,0.00628,A,0.38,A,0.00721,A,8.64,A,,,,,,,0,A
USGS,5427718,10/30/2013,20.7,A,0.0257,A,0.00602,A,0.37,A,0.00702,A,8.67,A,,,,,,,0,A
USGS,5427718,10/31/2013,26.1,A,0.033,A,0.0105,A,0.47,A,0.0153,A,8.2,A,,,,,,,0.46,A
USGS,5427718,11/1/2013,28.7,A,0.0376,A,0.0112,A,0.58,A,0.021,A,7.64,A,,,,,,,0.01,A
USGS,5427718,11/2/2013,24.2,A,0.0334,A,0.009,A,0.45,A,0.0159,A,7.76,A,,,,,,,0.01,A
USGS,5427718,11/3/2013,22.3,A,0.0316,A,0.009,A,0.4,A,0.0138,A,7.84,A,,,,,,,0,A
USGS,5427718,11/4/2013,21.8,A,0.0299,A,0.009,A,0.35,A,0.0119,A,7.91,A,,,,,,,0,A
USGS,5427718,11/5/2013,21.9,A,0.031,A,0.00975,A,0.32,A,0.0111,A,7.91,A,,,,,,,0.4,A
USGS,5427718,11/6/2013,35.1,A,0.0813,A,0.0266,A,0.69,A,0.0344,A,6.95,A,,,,,,,0.26,A
USGS,5427718,11/7/2013,30.4,A,0.0576,A,0.0136,A,0.58,A,0.0269,A,7.4,A,,,,,,,0,A
USGS,5427718,11/8/2013,25.7,A,0.0491,A,0.00991,A,0.46,A,0.0189,A,7.65,A,,,,,,,0,A
USGS,5427718,11/9/2013,24.9,A,0.048,A,0.0098,A,0.42,A,0.0176,A,7.72,A,,,,,,,0,A
USGS,5427718,11/10/2013,23,A,0.0469,A,0.0097,A,0.38,A,0.0164,A,7.79,A,,,,,,,0,A
USGS,5427718,11/11/2013,23.1,A,0.0458,A,0.00959,A,0.35,A,0.0153,A,7.86,A,,,,,,,0.04,A
USGS,5427718,11/12/2013,21.7,A,0.0448,A,0.00949,A,0.32,A,0.0142,A,7.94,A,,,,,,,0,A
USGS,5427718,11/13/2013,21.4,A,0.0438,A,0.00939,A,0.29,A,0.0132,A,8.01,A,,,,,,,0,A
USGS,5427718,11/14/2013,22,A,0.0428,A,0.00929,A,0.26,A,0.0123,A,8.08,A,,,,,,,0.01,A
USGS,5427718,11/15/2013,21.9,A,0.0418,A,0.00919,A,0.24,A,0.0115,A,8.16,A,,,,,,,0,A
USGS,5427718,11/16/2013,22.8,A,0.0409,A,0.00909,A,0.22,A,0.0107,A,8.23,A,,,,,,,0.13,A
USGS,5427718,11/17/2013,48.6,A,0.14,A,0.0634,A,0.67,A,0.0299,A,6.97,A,,,,,,,0.77,A
USGS,5427718,11/18/2013,50.6,A,0.215,A,0.144,A,0.97,A,0.0699,A,5.97,A,,,,,,,0,A
USGS,5427718,11/19/2013,34.1,A,0.123,A,0.0758,A,0.48,A,0.0451,A,7.48,A,,,,,,,0,A
USGS,5427718,11/20/2013,29.6,A,0.0804,A,0.0419,A,0.43,A,0.0363,A,7.93,A,,,,,,,0.03,A
USGS,5427718,11/21/2013,27.7,A,0.0687,A,0.0301,A,0.39,A,0.0316,A,8.01,A,,,,,,,0,A
USGS,5427718,11/22/2013,26.2,A,0.0639,A,0.0236,A,0.35,A,0.0306,A,8.07,A,,,,,,,0,A
USGS,5427718,11/23/2013,24,A,0.0594,A,0.0185,A,0.32,A,0.0296,A,8.14,A,,,,,,,0,A
USGS,5427718,11/24/2013,26.7,A,0.0552,A,0.0145,A,0.29,A,0.0287,A,8.21,A,,,,,,,0,A
USGS,5427718,11/25/2013,25,A:e,0.0514,A,0.0114,A,0.26,A,0.0278,A,8.28,A,,,,,,,0,A
USGS,5427718,11/26/2013,22,A:e,0.0488,A,0.00958,A,0.25,A,0.0274,A,8.33,A,,,,,,,0,A
USGS,5427718,11/27/2013,23,A:e,0.048,A,0.0093,A,0.25,A,0.0277,A,8.37,A,,,,,,,0,A
USGS,5427718,11/28/2013,20,A:e,0.0479,A,0.0096,A,0.25,A,0.0284,A,8.4,A,,,,,,,0,A
USGS,5427718,11/29/2013,20,A:e,0.0478,A,0.00991,A,0.26,A,0.0292,A,8.43,A,,,,,,,0,A
USGS,5427718,11/30/2013,18,A:e,0.0478,A,0.0102,A,0.26,A,0.0299,A,8.46,A,,,,,,,0,A
USGS,5427718,12/1/2013,18,A:e,0.0478,A,0.0106,A,0.27,A,0.0307,A,8.49,A,,,,,,,0,A
USGS,5427718,12/2/2013,18,A:e,0.0477,A,0.0109,A,0.28,A,0.0315,A,8.52,A,,,,,,,0.03,A
USGS,5427718,12/3/2013,19,A:e,0.0477,A,0.0112,A,0.28,A,0.0323,A,8.55,A,,,,,,,0.21,A
USGS,5427718,12/4/2013,17.9,A:e,0.0476,A,0.0116,A,0.29,A,0.0331,A,8.58,A,,,,,,,0.05,A
USGS,5427718,12/5/2013,24.9,A:e,0.0476,A,0.012,A,0.3,A,0.0339,A,8.61,A,,,,,,,0,A
USGS,5427718,12/6/2013,19.8,A:e,0.0475,A,0.0124,A,0.3,A,0.0348,A,8.64,A,,,,,,,0,A
USGS,5427718,12/7/2013,16.1,A:e,0.0475,A,0.0128,A,0.31,A,0.0357,A,8.67,A,,,,,,,0,A
USGS,5427718,12/8/2013,16.4,A:e,0.0474,A,0.0132,A,0.32,A,0.0366,A,8.7,A,,,,,,,0,A
USGS,5427718,12/9/2013,16.4,A:e,0.0474,A,0.0136,A,0.33,A,0.0375,A,8.73,A,,,,,,,0,A
USGS,5427718,12/10/2013,17.9,A:e,0.0474,A,0.014,A,0.33,A,0.0385,A,8.76,A,,,,,,,0,A
USGS,5427718,12/11/2013,19.8,A:e,0.0473,A,0.0145,A,0.34,A,0.0395,A,8.79,A,,,,,,,0,A
USGS,5427718,12/12/2013,19.4,A:e,0.0473,A,0.0149,A,0.35,A,0.0405,A,8.82,A,,,,,,,0,A
USGS,5427718,12/13/2013,20.9,A:e,0.0472,A,0.0154,A,0.36,A,0.0415,A,8.85,A,,,,,,,0,A
USGS,5427718,12/14/2013,21.6,A:e,0.0472,A,0.0159,A,0.37,A,0.0426,A,8.88,A,,,,,,,0,A
